,index,coef_ajuste,num_interacoes,tempos,erros,tolerancia
104,8,1.3,300.0,5.8539817333221436,2.447160993774943e-05,-7.0
105,9,1.4000000000000001,300.0,5.447613477706909,0.00012414156194257383,-7.0
106,10,1.5000000000000002,300.0,5.411646366119385,0.0005066935837379911,-7.0
107,11,1.6000000000000003,300.0,5.174368858337402,0.0030637670508811806,-7.0
108,12,1.7000000000000004,300.0,5.611825942993164,0.0252295904552877,-7.0
109,13,1.8000000000000005,300.0,5.154536008834839,0.19625948999340542,-7.0
110,14,1.9000000000000006,300.0,5.1469902992248535,1.6349699459379023,-7.0
111,15,2.0000000000000004,300.0,5.255677223205566,10366.147319451302,-7.0
112,0,0.5,300.0,5.293059349060059,0.02007468822049428,-8.0
113,1,0.6,300.0,5.167367219924927,0.005156823618391721,-8.0
114,2,0.7,300.0,5.231361389160156,0.0016184542962337277,-8.0
115,3,0.7999999999999999,300.0,5.293236255645752,0.00045119377830877866,-8.0
116,4,0.8999999999999999,300.0,5.860290288925171,9.81566726457473e-05,-8.0
117,5,0.9999999999999999,300.0,5.419770240783691,2.1506274189013295e-05,-8.0
118,6,1.0999999999999999,300.0,5.097023248672485,1.4191206572725854e-05,-8.0
119,7,1.2,300.0,5.119932413101196,1.2804581889530127e-05,-8.0
120,8,1.3,300.0,5.82697319984436,2.447160993774943e-05,-8.0
121,9,1.4000000000000001,300.0,5.250891447067261,0.00012414156194257383,-8.0
122,10,1.5000000000000002,300.0,5.184493541717529,0.0005066935837379911,-8.0
123,11,1.6000000000000003,300.0,5.116113185882568,0.0030637670508811806,-8.0
124,12,1.7000000000000004,300.0,5.140816926956177,0.0252295904552877,-8.0
125,13,1.8000000000000005,300.0,5.319949626922607,0.19625948999340542,-8.0
126,14,1.9000000000000006,300.0,5.33491063117981,1.6349699459379023,-8.0
127,15,2.0000000000000004,300.0,5.822513103485107,10366.147319451302,-8.0
128,0,0.5,300.0,5.356693506240845,0.02007468822049428,-9.0
129,1,0.6,300.0,6.092918872833252,0.005156823618391721,-9.0
130,2,0.7,300.0,5.611823558807373,0.0016184542962337277,-9.0
131,3,0.7999999999999999,300.0,6.13459849357605,0.00045119377830877866,-9.0
132,4,0.8999999999999999,300.0,6.175984621047974,9.81566726457473e-05,-9.0
133,5,0.9999999999999999,300.0,5.991444826126099,2.1506274189013295e-05,-9.0
134,6,1.0999999999999999,300.0,6.248721599578857,1.4191206572725854e-05,-9.0
135,7,1.2,300.0,5.552236318588257,1.2804581889530127e-05,-9.0
136,8,1.3,300.0,5.6439104080200195,2.447160993774943e-05,-9.0
137,9,1.4000000000000001,300.0,5.8804168701171875,0.00012414156194257383,-9.0
138,10,1.5000000000000002,300.0,5.687534809112549,0.0005066935837379911,-9.0
139,11,1.6000000000000003,300.0,5.673941612243652,0.0030637670508811806,-9.0
140,12,1.7000000000000004,300.0,5.912831544876099,0.0252295904552877,-9.0
141,13,1.8000000000000005,300.0,5.737068176269531,0.19625948999340542,-9.0
142,14,1.9000000000000006,300.0,5.728004217147827,1.6349699459379023,-9.0
143,15,2.0000000000000004,300.0,5.846898555755615,10366.147319451302,-9.0
144,0,0.5,300.0,5.717807054519653,0.02007468822049428,-10.0
145,1,0.6,300.0,6.173602104187012,0.005156823618391721,-10.0
146,2,0.7,300.0,5.638956069946289,0.0016184542962337277,-10.0
147,3,0.7999999999999999,300.0,5.611734628677368,0.00045119377830877866,-10.0
148,4,0.8999999999999999,300.0,5.975421667098999,9.81566726457473e-05,-10.0
149,5,0.9999999999999999,300.0,5.9839863777160645,2.1506274189013295e-05,-10.0
150,6,1.0999999999999999,300.0,6.039027214050293,1.4191206572725854e-05,-10.0
151,7,1.2,300.0,5.899643659591675,1.2804581889530127e-05,-10.0
152,8,1.3,300.0,6.109273672103882,2.447160993774943e-05,-10.0
153,9,1.4000000000000001,300.0,6.052569389343262,0.00012414156194257383,-10.0
154,10,1.5000000000000002,300.0,5.843669891357422,0.0005066935837379911,-10.0
155,11,1.6000000000000003,300.0,6.079749584197998,0.0030637670508811806,-10.0
156,12,1.7000000000000004,300.0,5.5503764152526855,0.0252295904552877,-10.0
157,13,1.8000000000000005,300.0,5.537783145904541,0.19625948999340542,-10.0
158,14,1.9000000000000006,300.0,5.609942674636841,1.6349699459379023,-10.0
159,15,2.0000000000000004,300.0,6.232702970504761,10366.147319451302,-10.0
