,num_interacoes,tempos,erros,tolerancia
0,0,0.00021195411682128906,138.0,-1
1,0,0.00018286705017089844,138.0,-2
2,0,0.0003533363342285156,99.78753402831687,-3
3,1,0.0005931854248046875,56.69373635294604,-4
4,3,0.0008797645568847656,30.124477491315577,-5
5,7,0.005560159683227539,6.430305219541229,-6
6,11,0.004248619079589844,3.3234965007559882,-7
7,13,0.002943754196166992,2.9260473912200498,-8
8,22,0.0038156509399414062,0.23291291506210965,-9
9,25,0.004115104675292969,0.12667439791470284,-10
