,num_interacoes,tempos,erros,tolerancia
0,0,0.0023496150970458984,138.0,-1
1,0,0.0009746551513671875,138.0,-2
2,0,0.0023522377014160156,99.78753402831687,-3
3,1,0.0005462169647216797,56.69373635294604,-4
4,3,0.0006051063537597656,30.124477491315577,-5
5,7,0.009956121444702148,6.430305219541229,-6
6,11,0.0008912086486816406,3.3234965007559882,-7
7,13,0.0008499622344970703,2.9260473912200498,-8
8,22,0.0017666816711425781,0.23291291506210965,-9
9,25,0.010452032089233398,0.12667439791470284,-10
