dim_matriz,norma2 Cholesky,determinante Cholesky,tempo comp. Cholesky,norma2 sem Pivo,determinante sem Pivo,tempo comp. sem Pivo,norma2 solucao Numpy,determinante solucao Numpy,tempo comp. sol. Numpy
31,2.4257373301672003e-10,2.794654498504583e+121,0.06046152114868164,134.53811181860016,2.7946544985809427e+121,0.021089553833007812,134.53811181734645,2.794654498610423e+121,0.0007255077362060547
32,5.643538293615139e-11,2.0277268804098957e+128,0.06536364555358887,46.58016088187594,2.027726880408706e+128,0.022259235382080078,46.58016088186613,2.0277268804086347e+128,0.0006940364837646484
33,1.0767330730646453e-11,2.1378313516243313e+133,0.07089948654174805,7.64899948286603,2.1378313516235269e+133,0.023914575576782227,7.648999482865413,2.1378313516240998e+133,0.0008172988891601562
34,3.1059446959683513e-10,2.6954256860263686e+136,0.07623076438903809,461.1974773268069,2.6954256860816313e+136,0.026151180267333984,461.19747733041237,2.695425686059024e+136,0.0006182193756103516
35,5.01445665872147e-12,1.4538455354088065e+142,0.08283281326293945,7.361005079673485,1.4538455354106068e+142,0.02680039405822754,7.361005079674096,1.4538455354102472e+142,0.0007014274597167969
36,8.79644091192396e-12,1.7655906834274613e+148,0.0887594223022461,17.085396591808788,1.765590683425942e+148,0.025186777114868164,17.085396591805672,1.76559068342624e+148,0.0007023811340332031
37,3.0124307035854902e-12,2.3698486844029187e+152,0.09723162651062012,7.075449632088208,2.3698486844026494e+152,0.020678281784057617,7.075449632087839,2.369848684403344e+152,0.0006253719329833984
38,5.173813826718977e-11,1.5045190295656767e+155,0.10339903831481934,134.59933290299298,1.50451902957102e+155,0.017558574676513672,134.5993329022063,1.5045190295795284e+155,0.0006320476531982422
39,5.250748867291538e-10,6.689124258993062e+158,0.11114239692687988,355.6481100407262,6.68912425865587e+158,0.013491630554199219,355.64811004929857,6.689124258493918e+158,0.0006635189056396484
40,4.371837543930386e-11,1.6382118513038513e+163,0.11483216285705566,34.72035104987337,1.6382118513104758e+163,0.013783693313598633,34.7203510500907,1.6382118513004037e+163,0.0007598400115966797
41,7.017341468512197e-11,4.894333512348044e+168,0.11777138710021973,6.646382511316574,4.894333512360015e+168,0.01440739631652832,6.646382511316395,4.894333512362216e+168,0.0006442070007324219
42,2.6245216417546256e-11,7.99335336636925e+173,0.12114310264587402,37.993306987834124,7.993353366406235e+173,0.015226364135742188,37.99330698783291,7.993353366402188e+173,0.0006744861602783203
43,9.664660220687007e-12,7.063968543355607e+178,0.12443685531616211,9.937182414839004,7.06396854335425e+178,0.01594996452331543,9.937182414842015,7.063968543346349e+178,0.0007328987121582031
44,1.4980232137056145e-11,8.615115030147718e+182,0.12787151336669922,31.614315104118322,8.615115030155883e+182,0.0165708065032959,31.614315104096363,8.615115030165242e+182,0.0007185935974121094
45,4.097508909070425e-11,7.246951785737503e+188,0.1313486099243164,15.891295399734473,7.246951785762644e+188,0.01738739013671875,15.891295399775567,7.246951785740815e+188,0.0007297992706298828
46,2.8603568197385665e-11,1.9196261476258655e+191,0.1358356475830078,72.3826083512611,1.9196261476279014e+191,0.0182192325592041,72.38260835150606,1.9196261476213918e+191,0.0007231235504150391
47,1.0324600608262648e-10,2.2106767388771786e+196,0.13970470428466797,54.04048580165358,2.210676738922499e+196,0.018815279006958008,54.040485801492764,2.2106767389286247e+196,0.0008306503295898438
48,2.2762709131568512e-11,5.91593098543525e+201,0.14365911483764648,14.498771950465173,5.915930985429977e+201,0.019388914108276367,14.498771950463581,5.915930985431734e+201,0.004806041717529297
49,1.9696890259729034e-11,5.297493843525267e+206,0.14855456352233887,7.5086360504957055,5.297493843524861e+206,0.020486116409301758,7.508636050495477,5.297493843522115e+206,0.0008249282836914062
50,4.3031895282807995e-12,2.002521468460234e+212,0.15320229530334473,11.14394143131779,2.0025214684606397e+212,0.02152252197265625,11.143941431317161,2.0025214684605706e+212,0.0008733272552490234
51,2.740133084742954e-12,1.4902210513763791e+215,0.15744733810424805,379.1144436496068,1.4902210513328474e+215,0.02207016944885254,379.11444366379334,1.4902210512770278e+215,0.0011081695556640625
52,2.0743657787825391e-10,1.263719008362549e+219,0.1629352569580078,191.398308080327,1.2637190084236485e+219,0.024136781692504883,191.39830807942153,1.2637190084275452e+219,0.03513193130493164
53,1.263450613992982e-10,3.983961935369087e+224,0.1683664321899414,43.88282867004111,3.983961935396907e+224,0.023825883865356445,43.88282867006084,3.983961935395234e+224,0.0009894371032714844
54,5.025673243582561e-11,1.1127915482520253e+229,0.17268705368041992,49.3953712218971,1.1127915482627743e+229,0.024804115295410156,49.395371221958406,1.1127915482632289e+229,0.0010051727294921875
55,9.094946175439681e-12,1.1352274855980795e+235,0.1786191463470459,28.966873226790362,1.1352274855998656e+235,0.025983810424804688,28.966873226787417,1.1352274856000025e+235,0.005704641342163086
56,6.494579750141402e-10,2.7766614852536835e+238,0.18364191055297852,372.1207378272754,2.7766614846940307e+238,0.0264589786529541,372.12073784254704,2.776661484578275e+238,0.0010051727294921875
57,5.058430592595643e-10,3.993936882448448e+240,0.189544677734375,1282.8971026568374,3.993936882411703e+240,0.027429819107055664,1282.8971026506988,3.9939368824393e+240,0.0009794235229492188
58,2.866168809487105e-11,1.272193719888953e+248,0.19668149948120117,12.782460802302587,1.272193719887364e+248,0.029105186462402344,12.782460802305152,1.2721937198867737e+248,0.0012047290802001953
59,2.0171861013676403e-09,1.517705950065889e+251,0.2020416259765625,1781.3438821347106,1.517705949771453e+251,0.029522180557250977,1781.3438819176347,1.5177059499571564e+251,0.0011031627655029297
60,9.806506499406179e-11,1.3129055929365093e+256,0.2077033519744873,65.57415613827138,1.3129055929199261e+256,0.030495166778564453,65.57415613765377,1.312905592934021e+256,0.0010902881622314453
61,9.141994835530057e-11,1.6426913160285605e+261,0.21632599830627441,45.54755349265147,1.6426913160195694e+261,0.03195762634277344,45.54755349233863,1.6426913160318673e+261,0.001226663589477539
62,1.0986197465594646e-10,1.147039613231287e+268,0.22386860847473145,10.887153140896459,1.1470396132389887e+268,0.033068180084228516,10.887153140899901,1.147039613234147e+268,0.0012133121490478516
63,3.788285933663957e-11,1.0678152951860246e+273,0.22875523567199707,8.63628072949982,1.0678152951872557e+273,0.03386235237121582,8.636280729500566,1.0678152951853126e+273,0.0012812614440917969
64,6.745700732414398e-09,7.089104833338667e+271,0.24188518524169922,278751.2654916889,7.089104894339165e+271,0.03534293174743652,278751.25795610045,7.089105085981094e+271,0.0012745857238769531
65,5.712941670103524e-10,3.496965993789412e+281,0.24331235885620117,78.38729231667178,3.496965993905295e+281,0.03588414192199707,78.38729231795546,3.4969659938446726e+281,0.001153707504272461
66,5.471227847298334e-10,2.3813339939642353e+285,0.25127458572387695,4345.433353642348,2.3813339940354557e+285,0.03703427314758301,4345.433353759417,2.381333993972221e+285,0.0011272430419921875
67,1.4313196953420856e-11,4.476774800426501e+291,0.25751328468322754,16.83528183188963,4.4767748004272674e+291,0.038912057876586914,16.835281831894957,4.476774800429364e+291,0.0012748241424560547
68,8.158678689840397e-11,1.150051037170681e+297,0.26876354217529297,23.11309442833062,1.1500510371752499e+297,0.039017438888549805,23.11309442826623,1.1500510371777377e+297,0.0012729167938232422
69,3.2497437262273867e-09,3.01060747635572e+298,0.2754220962524414,418.68155809205626,3.010607476445266e+298,0.040476083755493164,418.68155808942396,3.01060747646377e+298,0.0012829303741455078
70,6.792375337324895e-10,2.8468286651884527e+305,0.28394484519958496,183.09199935050702,2.8468286649249854e+305,0.04175114631652832,183.09199934846256,2.8468286649527053e+305,0.0011780261993408203
